date,hamon TOTAL,macron TOTAL,fillon TOTAL,le pen TOTAL,mélenchon TOTAL,query,time
"Apr 14, 2017","5.73273093453948","20.0059623856781","15.2555546640683","19.7717068853243","31.2340451303898","age","7"
"Apr 15, 2017","7.17616999970776","20.5963713761024","19.4229925097891","16.503791508511","28.3006746058897","age","7"
"Apr 16, 2017","7.24316072368862","22.4927081739394","13.9883010284735","15.5845689636941","32.6912611102044","age","7"
"Apr 17, 2017","5.41421805877679","28.2545775010402","16.1924866735446","15.3604547309983","26.7782630356401","age","7"
"Apr 18, 2017","6.55290067615118","22.446346829923","17.3616302640391","23.3221223632626","22.3169998666241","age","7"
"Apr 19, 2017","7.81331053297014","23.3083447559053","14.5395450400635","20.4134975297556","25.9253021413054","age","7"
