date,hamon facebook,macron facebook,fillon facebook,le pen facebook,mélenchon facebook,query,time
"Apr 14, 2017","5.17269076305221","11.8232931726908","16.2570281124498","34.7309236947791","24.0160642570281","age","7"
"Apr 15, 2017","5.08936170212766","16.8340425531915","20.7489361702128","21.9234042553191","27.4042553191489","age","7"
"Apr 16, 2017","4.10714285714286","13.9642857142857","18.8928571428571","20.5357142857143","34.5","age","7"
"Apr 17, 2017","5.76638176638177","26.2108262108262","19.1339031339031","20.7065527065527","20.1823361823362","age","7"
"Apr 18, 2017","4.64353312302839","18.8643533123028","20.6056782334385","28.7318611987382","19.1545741324921","age","7"
"Apr 19, 2017","7.62130177514793","18.508875739645","17.1479289940828","28.5798816568047","20.1420118343195","age","7"
