date,hamon économique,macron économique,fillon économique,le pen économique,mélenchon économique,query,time
"Apr 14, 2017","0","36.5641025641026","18.8717948717949","0","36.5641025641026","age","7"
"Apr 15, 2017","0","35.5087719298246","28.2456140350877","0","28.2456140350877","age","7"
"Apr 16, 2017","0","44.7567567567568","0","0","47.2432432432432","age","7"
"Apr 17, 2017","0","15.1315789473684","30.8684210526316","0","46","age","7"
"Apr 18, 2017","0","30.4635761589404","43.8675496688742","0","17.6688741721854","age","7"
"Apr 19, 2017","0","23.8341968911917","20.4974093264249","0","47.6683937823834","age","7"
