date,hamon WEB_BEST_TOPIC,macron WEB_BEST_TOPIC,fillon WEB_BEST_TOPIC,le pen WEB_BEST_TOPIC,mélenchon WEB_BEST_TOPIC,query,time
"Apr 14, 2017","5.66271611828337","19.1246162298406","15.5562230651609","20.2061006107548","31.4503439759604","age","7"
"Apr 15, 2017","6.73882468825495","20.2117938234232","19.3721982356857","16.918692430978","28.7584908216582","age","7"
"Apr 16, 2017","7.23074499454001","21.7053780158795","13.727908110062","15.8682930382532","33.4676758412653","age","7"
"Apr 17, 2017","5.17936094460573","27.6054683600331","16.2018700193836","15.9016840723435","27.1116166036341","age","7"
"Apr 18, 2017","6.61475993609251","21.2148751174958","17.304865690394","23.920768932022","22.9447303239956","age","7"
"Apr 19, 2017","7.93034853988116","22.7995118069777","14.3204866942367","21.0724257878423","25.8772271710621","age","7"
