date,hamon age,macron age,fillon age,le pen age,mélenchon age,query,time
"Apr 14, 2017","5.25714285714286","36.8","7.88571428571429","23.6571428571429","18.4","age","7"
"Apr 15, 2017","6.66666666666667","41.3333333333333","13.3333333333333","21.3333333333333","9.33333333333333","age","7"
"Apr 16, 2017","5.41176470588235","42.2117647058824","10.8235294117647","16.2352941176471","17.3176470588235","age","7"
"Apr 17, 2017","6.09271523178808","60.9271523178808","5.48344370860927","11.5761589403974","7.9205298013245","age","7"
"Apr 18, 2017","3","34","6","41","8","age","7"
"Apr 19, 2017","5.1685393258427","34.1123595505618","10.3370786516854","33.0786516853933","9.30337078651685","age","7"
