date,hamon politique,macron politique,fillon politique,le pen politique,mélenchon politique,query,time
"Apr 14, 2017","8.60818713450292","30.6666666666667","14.5263157894737","10.7602339181287","27.4385964912281","age","7"
"Apr 15, 2017","3.98076923076923","28.75","15.4807692307692","18.5769230769231","25.2115384615385","age","7"
"Apr 16, 2017","9.59241706161137","29.6492890995261","14.824644549763","15.696682464455","22.2369668246446","age","7"
"Apr 17, 2017","7.55223880597015","34.3283582089552","12.3582089552239","12.7014925373134","25.0597014925373","age","7"
"Apr 18, 2017","8.40384615384615","32.2884615384615","11.5","19.9038461538462","19.9038461538462","age","7"
"Apr 19, 2017","9.08154506437768","26.0600858369099","14.2145922746781","18.9527896995708","23.6909871244635","age","7"
