date,hamon immigration,macron immigration,fillon immigration,le pen immigration,mélenchon immigration,query,time
"Apr 14, 2017","0","24","0","24","44","age","7"
"Apr 15, 2017","0","27.6","18.4","0","46","age","7"
"Apr 16, 2017","6.81481481481481","34.0740740740741","6.81481481481481","30.6666666666667","13.6296296296296","age","7"
"Apr 17, 2017","0","32.8571428571429","9.85714285714286","23","26.2857142857143","age","7"
"Apr 18, 2017","0","2.47533632286996","4.53811659192825","82.5112107623318","2.47533632286996","age","7"
"Apr 19, 2017","10.2222222222222","23.8518518518519","0","34.0740740740741","23.8518518518519","age","7"
