date,hamon santé,macron santé,fillon santé,le pen santé,mélenchon santé,query,time
"Apr 14, 2017","0","31.3406593406593","20.2197802197802","0","40.4395604395604","age","7"
"Apr 15, 2017","8.36363636363636","25.0909090909091","16.7272727272727","25.0909090909091","16.7272727272727","age","7"
"Apr 16, 2017","10.0821917808219","30.6666666666667","20.5844748858447","10.0821917808219","20.5844748858447","age","7"
"Apr 17, 2017","7.02777777777778","31.9444444444444","14.0555555555556","10.5416666666667","28.4305555555556","age","7"
"Apr 18, 2017","10.3431952662722","30.4852071005917","30.4852071005917","0","20.6863905325444","age","7"
"Apr 19, 2017","5.63870967741935","27.8967741935484","16.6193548387097","19.5870967741935","22.258064516129","age","7"
