date,hamon sondage,macron sondage,fillon sondage,le pen sondage,mélenchon sondage,query,time
"Apr 14, 2017","1.50204081632653","14.6448979591837","21.4040816326531","19.1510204081633","35.2979591836735","age","7"
"Apr 15, 2017","1.77777777777778","14.2222222222222","24","24.8888888888889","27.1111111111111","age","7"
"Apr 16, 2017","2.81632653061224","18.7755102040816","27.6938775510204","12.2040816326531","30.5102040816327","age","7"
"Apr 17, 2017","1.91666666666667","26.1944444444444","31.9444444444444","13.7361111111111","18.2083333333333","age","7"
"Apr 18, 2017","3.10112359550562","21.1910112359551","32.0449438202247","13.438202247191","22.2247191011236","age","7"
"Apr 19, 2017","3.25663716814159","24.8318584070796","26.0530973451327","19.9469026548673","17.9115044247788","age","7"
