date,hamon présidentiel,macron présidentiel,fillon présidentiel,le pen présidentiel,mélenchon présidentiel,query,time
"Apr 14, 2017","12.0723981900452","24.5610859728507","18.316742081448","24.9773755656109","12.0723981900452","age","7"
"Apr 15, 2017","23","23","17.4242424242424","0","28.5757575757576","age","7"
"Apr 16, 2017","13.880701754386","27.7614035087719","8.39298245614035","17.1087719298246","24.8561403508772","age","7"
"Apr 17, 2017","17.7942386831276","20.8230452674897","23.4732510288066","15.1440329218107","14.7654320987654","age","7"
"Apr 18, 2017","9.97590361445783","36.9477911646586","12.1927710843374","20.6907630522088","12.1927710843374","age","7"
"Apr 19, 2017","9.10891089108911","33.7029702970297","21.4059405940594","12.2970297029703","15.4851485148515","age","7"
