date,hamon écologie,macron écologie,fillon écologie,le pen écologie,mélenchon écologie,query,time
"Apr 14, 2017","0","0","92","0","0","age","7"
"Apr 15, 2017","0","52.5714285714286","0","0","39.4285714285714","age","7"
"Apr 16, 2017","0","39.4849785407725","13.0300429184549","0","39.4849785407725","age","7"
"Apr 17, 2017","0","61.6703296703297","0","0","30.3296703296703","age","7"
"Apr 18, 2017","0","92","0","0","0","age","7"
"Apr 19, 2017","23","34.5","0","0","34.5","age","7"
