date,hamon justice,macron justice,fillon justice,le pen justice,mélenchon justice,query,time
"Apr 14, 2017","15.3333333333333","0","30.6666666666667","15.3333333333333","30.6666666666667","age","7"
"Apr 15, 2017","0","36.8","0","18.4","36.8","age","7"
"Apr 16, 2017","0","46","0","0","46","age","7"
"Apr 17, 2017","16.8549618320611","25.2824427480916","16.5038167938931","0","33.3587786259542","age","7"
"Apr 18, 2017","0","33.6785714285714","25.0535714285714","16.8392857142857","16.4285714285714","age","7"
"Apr 19, 2017","0","46","22.716049382716","0","23.283950617284","age","7"
