date,hamon culture,macron culture,fillon culture,le pen culture,mélenchon culture,query,time
"Apr 14, 2017","0","0","23.3066666666667","0","68.6933333333333","age","7"
"Apr 15, 2017","9.51724137931035","23.5665024630542","9.51724137931035","0","49.3990147783251","age","7"
"Apr 16, 2017","20.039603960396","0","20.039603960396","0","51.9207920792079","age","7"
"Apr 17, 2017","13.0188679245283","13.0188679245283","8.67924528301887","0","57.2830188679245","age","7"
"Apr 18, 2017","15.3333333333333","15.3333333333333","46","0","15.3333333333333","age","7"
"Apr 19, 2017","0","49.3894736842105","16.4631578947368","0","26.1473684210526","age","7"
