date,hamon BEST,macron BEST,fillon BEST,le pen BEST,mélenchon BEST,query,time
"Apr 14, 2017","7.37100068179932","21.395880400665","14.8058431167047","19.5769338626949","28.8503419381363","age","7"
"Apr 15, 2017","9.76293978981839","20.9282181851546","19.1907463442145","16.2901896433688","25.8279060374436","age","7"
"Apr 16, 2017","6.584812146245","23.1504779385967","15.3532305951979","15.1459138122766","31.7655655076839","age","7"
"Apr 17, 2017","6.64988910512549","29.9305394471916","18.68348773501","14.1271985469238","22.6088851657491","age","7"
"Apr 18, 2017","6.90669875621233","29.2433458504029","17.0070769522296","19.3358839246656","19.5069945164896","age","7"
"Apr 19, 2017","7.06990202658709","24.9748649661719","16.7275853347207","18.1941934737623","25.033454198758","age","7"
