date,hamon 2017,macron 2017,fillon 2017,le pen 2017,mélenchon 2017,query,time
"Apr 14, 2017","4.46601941747573","16.5242718446602","22.7766990291262","21.4368932038835","26.7961165048544","age","7"
"Apr 15, 2017","4.25925925925926","19.1666666666667","24.2777777777778","20.4444444444444","23.8518518518519","age","7"
"Apr 16, 2017","4.01246105919003","17.7694704049844","18.9158878504673","15.7632398753894","35.5389408099688","age","7"
"Apr 17, 2017","4.26158038147139","25.0681198910082","19.5531335149864","20.0544959128065","23.0626702997275","age","7"
"Apr 18, 2017","5.37662337662338","18.5194805194805","19.4155844155844","29.2727272727273","19.4155844155844","age","7"
"Apr 19, 2017","6.5928338762215","20.3778501628664","20.3778501628664","25.1726384364821","19.4788273615635","age","7"
