date,hamon retraite,macron retraite,fillon retraite,le pen retraite,mélenchon retraite,query,time
Mar 22, 2017;8;17;20;8;7;age;30
Mar 23, 2017;3;36;12;6;10;age;30
Mar 24, 2017;5;36;63;3;5;age;30
Mar 25, 2017;7;38;49;4;9;age;30
Mar 26, 2017;4;34;29;5;7;age;30
Mar 27, 2017;4;23;26;4;3;age;30
Mar 28, 2017;6;30;24;6;3;age;30
Mar 29, 2017;3;38;21;3;0;age;30
Mar 30, 2017;8;43;20;6;6;age;30
Mar 31, 2017;9;40;21;12;5;age;30
Apr 1, 2017;10;40;21;12;7;age;30
Apr 2, 2017;5;28;19;3;7;age;30
Apr 3, 2017;4;29;28;10;7;age;30
Apr 4, 2017;13;54;31;20;16;age;30
Apr 5, 2017;9;32;25;12;13;age;30
Apr 6, 2017;3;30;24;3;11;age;30
Apr 7, 2017;5;32;11;3;6;age;30
Apr 8, 2017;4;25;8;4;12;age;30
Apr 9, 2017;4;27;21;4;17;age;30
Apr 10, 2017;6;37;15;7;18;age;30
Apr 11, 2017;3;27;18;5;18;age;30
Apr 12, 2017;6;37;24;3;15;age;30
Apr 13, 2017;0;37;26;5;12;age;30
Apr 14, 2017;5;31;23;7;10;age;30
Apr 15, 2017;11;29;29;7;15;age;30
Apr 16, 2017;8;38;25;4;27;age;30
Apr 17, 2017;9;100;21;14;19;age;30
Apr 18, 2017;6;56;27;12;12;age;30
Apr 19, 2017;9;56;53;6;16;age;30
