date,hamon justice,macron justice,fillon justice,le pen justice,mélenchon justice,query,time
Mar 22, 2017;19;19;66;38;28;age;30
Mar 23, 2017;19;29;38;39;29;age;30
Mar 24, 2017;0;100;40;30;20;age;30
Mar 25, 2017;0;23;47;23;23;age;30
Mar 26, 2017;0;0;24;24;0;age;30
Mar 27, 2017;0;19;39;19;19;age;30
Mar 28, 2017;19;67;38;39;0;age;30
Mar 29, 2017;20;39;20;20;0;age;30
Mar 30, 2017;0;62;62;20;0;age;30
Mar 31, 2017;20;41;20;0;0;age;30
Apr 1, 2017;23;23;23;23;23;age;30
Apr 2, 2017;23;23;46;0;0;age;30
Apr 3, 2017;0;39;0;20;0;age;30
Apr 4, 2017;0;19;19;0;0;age;30
Apr 5, 2017;20;20;39;20;20;age;30
Apr 6, 2017;0;61;41;0;20;age;30
Apr 7, 2017;0;21;65;0;0;age;30
Apr 8, 2017;0;26;26;0;0;age;30
Apr 9, 2017;0;0;26;0;26;age;30
Apr 10, 2017;0;40;20;0;0;age;30
Apr 11, 2017;0;40;30;0;40;age;30
Apr 12, 2017;0;20;51;20;41;age;30
Apr 13, 2017;21;41;21;21;0;age;30
Apr 14, 2017;22;22;43;22;22;age;30
Apr 15, 2017;0;24;0;36;24;age;30
Apr 16, 2017;0;26;0;0;0;age;30
Apr 17, 2017;0;35;23;23;0;age;30
Apr 18, 2017;0;30;39;0;20;age;30
Apr 19, 2017;20;20;20;0;20;age;30
