date,hamon santé,macron santé,melenchon santé,marine santé,mélenchon santé,query,time
Mar 22, 2017;0;49;0;12;12;age;30
Mar 23, 2017;13;38;12;19;13;age;30
Mar 24, 2017;13;22;0;100;13;age;30
Mar 25, 2017;15;20;0;70;30;age;30
Mar 26, 2017;0;31;15;0;15;age;30
Mar 27, 2017;12;17;0;0;12;age;30
Mar 28, 2017;25;12;0;29;12;age;30
Mar 29, 2017;32;38;0;25;13;age;30
Mar 30, 2017;13;44;13;13;13;age;30
Mar 31, 2017;0;22;0;13;0;age;30
Apr 1, 2017;15;30;0;15;0;age;30
Apr 2, 2017;15;35;0;15;25;age;30
Apr 3, 2017;0;25;0;13;13;age;30
Apr 4, 2017;0;25;0;19;13;age;30
Apr 5, 2017;13;13;0;0;19;age;30
Apr 6, 2017;13;39;0;13;18;age;30
Apr 7, 2017;14;28;0;14;28;age;30
Apr 8, 2017;0;42;0;0;25;age;30
Apr 9, 2017;0;17;50;17;17;age;30
Apr 10, 2017;26;19;19;13;32;age;30
Apr 11, 2017;17;65;13;26;32;age;30
Apr 12, 2017;13;13;13;0;13;age;30
Apr 13, 2017;13;27;13;13;13;age;30
Apr 14, 2017;14;14;14;0;19;age;30
Apr 15, 2017;24;39;16;16;47;age;30
Apr 16, 2017;16;16;16;16;25;age;30
Apr 17, 2017;15;55;23;30;15;age;30
Apr 18, 2017;13;47;25;0;19;age;30
Apr 19, 2017;19;59;26;19;17;age;30
