date,hamon twitter,macron twitter,fillon twitter,le pen twitter,mélenchon twitter,query,time
Mar 22, 2017;12;39;19;22;34;age;30
Mar 23, 2017;7;62;74;22;25;age;30
Mar 24, 2017;15;18;100;26;8;age;30
Mar 25, 2017;12;21;45;12;42;age;30
Mar 26, 2017;15;25;43;25;31;age;30
Mar 27, 2017;12;30;57;12;15;age;30
Mar 28, 2017;12;34;44;25;10;age;30
Mar 29, 2017;30;35;30;10;28;age;30
Mar 30, 2017;18;24;31;18;18;age;30
Mar 31, 2017;16;36;39;21;18;age;30
Apr 1, 2017;44;82;44;23;32;age;30
Apr 2, 2017;26;23;26;23;15;age;30
Apr 3, 2017;15;30;22;15;10;age;30
Apr 4, 2017;27;35;37;30;20;age;30
Apr 5, 2017;12;30;35;22;30;age;30
Apr 6, 2017;8;75;93;10;16;age;30
Apr 7, 2017;11;44;41;11;33;age;30
Apr 8, 2017;13;13;33;17;26;age;30
Apr 9, 2017;20;26;40;7;33;age;30
Apr 10, 2017;13;46;31;28;33;age;30
Apr 11, 2017;5;23;31;26;15;age;30
Apr 12, 2017;16;47;31;5;44;age;30
Apr 13, 2017;8;18;34;21;50;age;30
Apr 14, 2017;19;36;42;8;53;age;30
Apr 15, 2017;6;40;43;22;49;age;30
Apr 16, 2017;23;29;36;26;39;age;30
Apr 17, 2017;6;63;54;12;36;age;30
Apr 18, 2017;20;38;50;25;20;age;30
Apr 19, 2017;30;58;45;28;23;age;30
