date,hamon immigration,macron immigration,fillon immigration,le pen immigration,mélenchon immigration,query,time
Mar 22, 2017;2;2;2;0;2;age;30
Mar 23, 2017;3;5;5;2;5;age;30
Mar 24, 2017;0;5;0;2;3;age;30
Mar 25, 2017;0;4;2;2;3;age;30
Mar 26, 2017;2;3;2;2;2;age;30
Mar 27, 2017;2;2;2;6;2;age;30
Mar 28, 2017;3;3;3;3;5;age;30
Mar 29, 2017;0;7;2;3;0;age;30
Mar 30, 2017;2;3;3;2;3;age;30
Mar 31, 2017;0;3;2;0;2;age;30
Apr 1, 2017;2;2;0;4;0;age;30
Apr 2, 2017;0;2;0;2;4;age;30
Apr 3, 2017;2;2;3;2;2;age;30
Apr 4, 2017;0;5;3;3;0;age;30
Apr 5, 2017;0;6;0;2;0;age;30
Apr 6, 2017;3;9;2;7;2;age;30
Apr 7, 2017;4;6;4;4;3;age;30
Apr 8, 2017;0;2;2;2;2;age;30
Apr 9, 2017;0;4;4;2;4;age;30
Apr 10, 2017;2;4;2;3;11;age;30
Apr 11, 2017;3;4;3;3;3;age;30
Apr 12, 2017;2;3;2;2;5;age;30
Apr 13, 2017;0;2;0;0;2;age;30
Apr 14, 2017;0;2;0;2;4;age;30
Apr 15, 2017;0;3;0;0;6;age;30
Apr 16, 2017;2;8;2;2;4;age;30
Apr 17, 2017;0;11;0;3;7;age;30
Apr 18, 2017;2;10;12;100;3;age;30
Apr 19, 2017;2;7;2;7;5;age;30
