date,hamon,macron,melenchon,marine,mélenchon,query,time
Mar 22, 2017;11;43;12;24;25;nom;30
Mar 23, 2017;11;47;11;25;18;nom;30
Mar 24, 2017;10;37;8;24;14;nom;30
Mar 25, 2017;10;37;7;21;15;nom;30
Mar 26, 2017;12;35;12;27;28;nom;30
Mar 27, 2017;17;37;7;24;18;nom;30
Mar 28, 2017;12;33;6;31;13;nom;30
Mar 29, 2017;16;44;8;25;12;nom;30
Mar 30, 2017;14;36;8;22;15;nom;30
Mar 31, 2017;9;34;8;21;12;nom;30
Apr 1, 2017;13;58;7;22;12;nom;30
Apr 2, 2017;11;46;11;24;22;nom;30
Apr 3, 2017;17;35;8;23;14;nom;30
Apr 4, 2017;20;47;10;28;19;nom;30
Apr 5, 2017;12;36;11;24;20;nom;30
Apr 6, 2017;10;59;9;20;18;nom;30
Apr 7, 2017;10;67;11;19;19;nom;30
Apr 8, 2017;10;39;14;31;25;nom;30
Apr 9, 2017;11;39;26;29;50;nom;30
Apr 10, 2017;9;35;19;24;43;nom;30
Apr 11, 2017;14;34;15;24;33;nom;30
Apr 12, 2017;13;45;21;20;38;nom;30
Apr 13, 2017;10;40;21;22;42;nom;30
Apr 14, 2017;11;39;20;35;36;nom;30
Apr 15, 2017;11;40;18;27;35;nom;30
Apr 16, 2017;12;48;26;26;45;nom;30
Apr 17, 2017;13;100;23;31;38;nom;30
Apr 18, 2017;13;53;22;38;32;nom;30
Apr 19, 2017;18;57;19;41;31;nom;30
