date,hamon livre,macron livre,melenchon livre,marine livre,mélenchon livre,query,time
Mar 22, 2017;0;45;11;11;11;age;30
Mar 23, 2017;23;75;23;11;23;age;30
Mar 24, 2017;12;78;12;42;54;age;30
Mar 25, 2017;35;42;14;28;55;age;30
Mar 26, 2017;14;100;29;0;14;age;30
Mar 27, 2017;34;11;12;11;17;age;30
Mar 28, 2017;17;11;0;17;11;age;30
Mar 29, 2017;18;59;12;23;47;age;30
Mar 30, 2017;18;30;12;12;18;age;30
Mar 31, 2017;0;18;0;24;0;age;30
Apr 1, 2017;14;54;0;27;14;age;30
Apr 2, 2017;21;68;14;34;27;age;30
Apr 3, 2017;23;17;0;17;12;age;30
Apr 4, 2017;92;40;12;17;12;age;30
Apr 5, 2017;23;23;12;35;12;age;30
Apr 6, 2017;24;12;12;12;12;age;30
Apr 7, 2017;0;19;0;25;13;age;30
Apr 8, 2017;23;31;15;15;15;age;30
Apr 9, 2017;15;15;23;15;15;age;30
Apr 10, 2017;0;12;12;12;42;age;30
Apr 11, 2017;0;24;0;18;36;age;30
Apr 12, 2017;0;18;24;36;12;age;30
Apr 13, 2017;12;25;12;31;12;age;30
Apr 14, 2017;13;19;26;32;39;age;30
Apr 15, 2017;0;0;14;29;0;age;30
Apr 16, 2017;0;15;15;15;30;age;30
Apr 17, 2017;0;49;21;14;14;age;30
Apr 18, 2017;12;35;12;12;18;age;30
Apr 19, 2017;12;29;23;23;41;age;30
