date,hamon livre,macron livre,fillon livre,le pen livre,mélenchon livre,query,time
Mar 22, 2017;0;13;8;6;3;age;30
Mar 23, 2017;6;21;99;3;6;age;30
Mar 24, 2017;3;22;100;8;15;age;30
Mar 25, 2017;10;12;24;4;16;age;30
Mar 26, 2017;4;28;14;0;4;age;30
Mar 27, 2017;10;3;8;3;5;age;30
Mar 28, 2017;5;3;16;3;3;age;30
Mar 29, 2017;5;17;12;5;13;age;30
Mar 30, 2017;5;9;7;3;5;age;30
Mar 31, 2017;0;5;7;0;0;age;30
Apr 1, 2017;4;15;4;4;4;age;30
Apr 2, 2017;6;19;12;4;8;age;30
Apr 3, 2017;7;5;3;10;3;age;30
Apr 4, 2017;26;11;13;3;3;age;30
Apr 5, 2017;7;7;8;3;3;age;30
Apr 6, 2017;7;3;10;0;3;age;30
Apr 7, 2017;0;5;4;4;4;age;30
Apr 8, 2017;7;9;7;0;4;age;30
Apr 9, 2017;4;4;4;4;4;age;30
Apr 10, 2017;0;3;3;3;12;age;30
Apr 11, 2017;0;7;3;3;10;age;30
Apr 12, 2017;0;5;3;3;3;age;30
Apr 13, 2017;3;7;0;7;3;age;30
Apr 14, 2017;4;5;4;5;11;age;30
Apr 15, 2017;0;0;6;0;0;age;30
Apr 16, 2017;0;4;4;0;9;age;30
Apr 17, 2017;0;14;8;8;4;age;30
Apr 18, 2017;3;10;7;5;5;age;30
Apr 19, 2017;3;8;7;3;12;age;30
