date,hamon youtube,macron youtube,fillon youtube,le pen youtube,mélenchon youtube,query,time
Mar 22, 2017;8;25;29;8;14;age;30
Mar 23, 2017;5;19;22;10;19;age;30
Mar 24, 2017;6;23;100;14;14;age;30
Mar 25, 2017;6;19;80;13;12;age;30
Mar 26, 2017;3;19;52;9;26;age;30
Mar 27, 2017;7;16;21;12;15;age;30
Mar 28, 2017;3;14;33;14;16;age;30
Mar 29, 2017;11;19;26;15;16;age;30
Mar 30, 2017;6;14;19;6;11;age;30
Mar 31, 2017;7;13;22;11;12;age;30
Apr 1, 2017;4;33;14;17;13;age;30
Apr 2, 2017;4;22;9;10;42;age;30
Apr 3, 2017;3;13;21;11;17;age;30
Apr 4, 2017;4;16;22;6;14;age;30
Apr 5, 2017;5;18;35;12;18;age;30
Apr 6, 2017;5;30;34;8;24;age;30
Apr 7, 2017;6;29;41;8;23;age;30
Apr 8, 2017;5;19;21;8;31;age;30
Apr 9, 2017;8;14;32;17;65;age;30
Apr 10, 2017;3;15;23;11;39;age;30
Apr 11, 2017;12;17;16;9;38;age;30
Apr 12, 2017;8;33;23;6;38;age;30
Apr 13, 2017;6;11;18;6;25;age;30
Apr 14, 2017;6;15;20;11;31;age;30
Apr 15, 2017;11;26;28;15;25;age;30
Apr 16, 2017;7;15;26;11;59;age;30
Apr 17, 2017;7;56;29;18;45;age;30
Apr 18, 2017;11;24;20;19;46;age;30
Apr 19, 2017;13;34;19;33;36;age;30
