date,hamon facebook,macron facebook,melenchon facebook,marine facebook,mélenchon facebook,query,time
Mar 22, 2017;10;36;16;32;31;age;30
Mar 23, 2017;11;49;12;29;29;age;30
Mar 24, 2017;13;38;8;27;15;age;30
Mar 25, 2017;10;30;16;31;16;age;30
Mar 26, 2017;15;44;15;26;44;age;30
Mar 27, 2017;25;30;7;34;26;age;30
Mar 28, 2017;17;37;13;33;16;age;30
Mar 29, 2017;24;56;11;35;26;age;30
Mar 30, 2017;20;37;10;23;15;age;30
Mar 31, 2017;14;41;19;24;21;age;30
Apr 1, 2017;17;69;9;23;15;age;30
Apr 2, 2017;17;57;12;30;41;age;30
Apr 3, 2017;13;43;5;32;14;age;30
Apr 4, 2017;22;44;15;25;11;age;30
Apr 5, 2017;16;41;8;37;32;age;30
Apr 6, 2017;15;62;10;34;26;age;30
Apr 7, 2017;12;58;12;15;17;age;30
Apr 8, 2017;13;35;15;39;27;age;30
Apr 9, 2017;19;32;31;38;72;age;30
Apr 10, 2017;6;28;15;29;46;age;30
Apr 11, 2017;21;36;25;23;57;age;30
Apr 12, 2017;13;55;16;21;45;age;30
Apr 13, 2017;14;37;23;37;50;age;30
Apr 14, 2017;13;33;19;44;45;age;30
Apr 15, 2017;14;31;17;26;43;age;30
Apr 16, 2017;10;40;36;30;45;age;30
Apr 17, 2017;17;100;21;49;44;age;30
Apr 18, 2017;16;64;19;51;39;age;30
Apr 19, 2017;21;61;24;51;35;age;30
