date,hamon culture,macron culture,melenchon culture,marine culture,mélenchon culture,query,time
Mar 22, 2017;33;25;0;0;16;age;30
Mar 23, 2017;34;34;0;0;17;age;30
Mar 24, 2017;17;35;0;0;0;age;30
Mar 25, 2017;20;20;20;0;30;age;30
Mar 26, 2017;0;31;21;0;83;age;30
Mar 27, 2017;0;34;17;0;17;age;30
Mar 28, 2017;17;33;17;0;0;age;30
Mar 29, 2017;17;17;17;0;17;age;30
Mar 30, 2017;0;18;0;0;0;age;30
Mar 31, 2017;18;35;18;0;18;age;30
Apr 1, 2017;20;20;20;0;0;age;30
Apr 2, 2017;0;100;20;0;40;age;30
Apr 3, 2017;17;17;17;0;34;age;30
Apr 4, 2017;17;34;0;0;34;age;30
Apr 5, 2017;0;34;17;0;17;age;30
Apr 6, 2017;36;18;18;0;0;age;30
Apr 7, 2017;19;37;0;0;0;age;30
Apr 8, 2017;0;45;0;0;45;age;30
Apr 9, 2017;0;45;45;0;22;age;30
Apr 10, 2017;17;61;52;0;35;age;30
Apr 11, 2017;17;17;0;0;17;age;30
Apr 12, 2017;0;35;0;0;35;age;30
Apr 13, 2017;18;36;18;0;36;age;30
Apr 14, 2017;0;0;19;0;0;age;30
Apr 15, 2017;42;73;21;0;42;age;30
Apr 16, 2017;45;22;22;0;22;age;30
Apr 17, 2017;41;41;41;0;51;age;30
Apr 18, 2017;0;17;0;0;34;age;30
Apr 19, 2017;0;34;34;0;51;age;30
