date,hamon sondage,macron sondage,melenchon sondage,marine sondage,mélenchon sondage,query,time
Mar 22, 2017;6;32;8;9;11;age;30
Mar 23, 2017;4;29;6;7;7;age;30
Mar 24, 2017;4;28;6;7;7;age;30
Mar 25, 2017;6;25;8;7;10;age;30
Mar 26, 2017;6;25;7;9;11;age;30
Mar 27, 2017;9;29;8;8;11;age;30
Mar 28, 2017;6;26;7;56;11;age;30
Mar 29, 2017;11;26;8;9;13;age;30
Mar 30, 2017;10;35;15;7;15;age;30
Mar 31, 2017;6;44;12;9;13;age;30
Apr 1, 2017;5;60;7;6;12;age;30
Apr 2, 2017;5;100;16;5;18;age;30
Apr 3, 2017;6;45;11;4;25;age;30
Apr 4, 2017;8;33;10;9;18;age;30
Apr 5, 2017;8;39;13;9;18;age;30
Apr 6, 2017;8;61;8;7;15;age;30
Apr 7, 2017;6;77;16;8;19;age;30
Apr 8, 2017;7;41;16;7;29;age;30
Apr 9, 2017;9;36;30;7;39;age;30
Apr 10, 2017;6;36;25;7;30;age;30
Apr 11, 2017;15;36;18;9;28;age;30
Apr 12, 2017;9;43;20;7;32;age;30
Apr 13, 2017;9;56;28;7;39;age;30
Apr 14, 2017;6;39;16;26;97;age;30
Apr 15, 2017;7;36;22;13;58;age;30
Apr 16, 2017;9;51;32;8;41;age;30
Apr 17, 2017;12;100;35;17;40;age;30
Apr 18, 2017;6;47;23;12;25;age;30
Apr 19, 2017;10;78;19;13;33;age;30
