date,hamon programme,macron programme,melenchon programme,marine programme,mélenchon programme,query,time
Dec 22, 2016;0;3;0;1;0;age;120
Dec 23, 2016;0;2;0;0;0;age;120
Dec 24, 2016;0;2;0;1;0;age;120
Dec 25, 2016;0;2;0;1;0;age;120
Dec 26, 2016;0;2;0;1;1;age;120
Dec 27, 2016;0;2;0;1;0;age;120
Dec 28, 2016;0;2;0;1;0;age;120
Dec 29, 2016;0;2;0;1;1;age;120
Dec 30, 2016;1;1;0;1;0;age;120
Dec 31, 2016;0;2;0;1;0;age;120
Jan 1, 2017;0;1;0;0;0;age;120
Jan 2, 2017;1;1;0;0;0;age;120
Jan 3, 2017;1;1;0;1;1;age;120
Jan 4, 2017;1;2;0;1;0;age;120
Jan 5, 2017;1;3;0;1;1;age;120
Jan 6, 2017;1;4;0;0;1;age;120
Jan 7, 2017;1;4;0;1;1;age;120
Jan 8, 2017;2;5;1;2;1;age;120
Jan 9, 2017;2;4;0;1;1;age;120
Jan 10, 2017;1;3;0;1;1;age;120
Jan 11, 2017;1;4;0;1;1;age;120
Jan 12, 2017;2;4;0;1;2;age;120
Jan 13, 2017;2;4;0;1;2;age;120
Jan 14, 2017;2;6;0;1;1;age;120
Jan 15, 2017;4;8;0;1;1;age;120
Jan 16, 2017;2;7;0;1;1;age;120
Jan 17, 2017;2;8;1;1;1;age;120
Jan 18, 2017;2;6;0;1;1;age;120
Jan 19, 2017;4;8;1;1;2;age;120
Jan 20, 2017;4;6;1;1;1;age;120
Jan 21, 2017;5;5;0;1;1;age;120
Jan 22, 2017;68;18;1;3;4;age;120
Jan 23, 2017;52;18;1;3;4;age;120
Jan 24, 2017;18;11;1;2;2;age;120
Jan 25, 2017;13;9;1;2;3;age;120
Jan 26, 2017;10;8;1;2;2;age;120
Jan 27, 2017;7;8;0;1;2;age;120
Jan 28, 2017;10;10;0;2;2;age;120
Jan 29, 2017;51;28;1;5;5;age;120
Jan 30, 2017;31;27;1;5;5;age;120
Jan 31, 2017;9;14;1;3;3;age;120
Feb 1, 2017;6;22;1;4;2;age;120
Feb 2, 2017;5;17;1;4;2;age;120
Feb 3, 2017;4;10;1;4;2;age;120
Feb 4, 2017;4;23;1;9;3;age;120
Feb 5, 2017;7;22;2;14;6;age;120
Feb 6, 2017;4;11;1;8;2;age;120
Feb 7, 2017;3;11;0;4;2;age;120
Feb 8, 2017;3;10;1;4;2;age;120
Feb 9, 2017;3;10;0;6;2;age;120
Feb 10, 2017;3;10;0;6;1;age;120
Feb 11, 2017;3;6;1;3;1;age;120
Feb 12, 2017;2;9;1;5;3;age;120
Feb 13, 2017;2;6;0;3;1;age;120
Feb 14, 2017;3;5;0;3;1;age;120
Feb 15, 2017;2;5;0;2;1;age;120
Feb 16, 2017;2;7;1;2;1;age;120
Feb 17, 2017;3;6;0;2;2;age;120
Feb 18, 2017;2;7;0;2;1;age;120
Feb 19, 2017;3;7;1;3;4;age;120
Feb 20, 2017;2;6;1;3;3;age;120
Feb 21, 2017;2;6;1;3;2;age;120
Feb 22, 2017;2;9;0;4;2;age;120
Feb 23, 2017;3;13;1;3;3;age;120
Feb 24, 2017;3;32;1;3;2;age;120
Feb 25, 2017;2;13;1;2;2;age;120
Feb 26, 2017;4;20;1;4;2;age;120
Feb 27, 2017;3;13;0;2;2;age;120
Feb 28, 2017;3;10;0;3;2;age;120
Mar 1, 2017;2;14;0;3;2;age;120
Mar 2, 2017;5;100;1;6;3;age;120
Mar 3, 2017;5;47;1;3;2;age;120
Mar 4, 2017;3;26;1;2;2;age;120
Mar 5, 2017;4;23;1;3;3;age;120
Mar 6, 2017;2;17;1;4;3;age;120
Mar 7, 2017;3;16;0;3;2;age;120
Mar 8, 2017;4;20;1;3;3;age;120
Mar 9, 2017;4;21;1;3;2;age;120
Mar 10, 2017;4;14;0;2;2;age;120
Mar 11, 2017;3;14;0;2;3;age;120
Mar 12, 2017;4;18;1;3;3;age;120
Mar 13, 2017;4;23;1;4;3;age;120
Mar 14, 2017;4;18;1;4;3;age;120
