date,hamon WEB,macron WEB,fillon WEB,le pen WEB,mélenchon WEB,query,time
"Feb 9, 2017","1.7517903782964","9.82013969965776","27.9769708203443","42.0880003530606","10.3630987486409","age","120"
"Feb 10, 2017","1.52232478632479","7.46536752136752","19.9099682539682","56.6241465201465","6.47819291819292","age","120"
"Feb 11, 2017","5.95882352941176","10.6869281045752","24.4156862745098","39.0238562091503","11.9147058823529","age","120"
"Feb 12, 2017","5.18749603012567","11.4772962077168","23.3880962103094","36.4192679875816","15.5278435642666","age","120"
"Feb 13, 2017","3.82579705622302","9.74572216154367","26.2463410828522","39.7556561085973","12.4264835907838","age","120"
"Feb 14, 2017","5.89252518467205","11.2290586448909","28.043462947802","33.0851555630194","13.7497976596156","age","120"
"Feb 15, 2017","4.33961849476237","13.0566572305634","31.1943526713728","28.0108742131604","15.3984973901411","age","120"
"Feb 16, 2017","3.3953511229053","16.2059069241732","28.4309794093076","27.15602732321","16.811735220404","age","120"
"Feb 17, 2017","5.8940566799285","15.2608905610332","24.3084457706279","30.1811177420285","16.3554892463818","age","120"
"Feb 18, 2017","6.43384773662551","20.4278806584362","19.9345164609053","34.211316872428","10.9924382716049","age","120"
"Feb 19, 2017","5.5060376333721","12.3383189155685","13.8265763664745","26.8678768882504","33.4611901963345","age","120"
"Feb 20, 2017","5.53201040576124","12.9049839789347","13.5912407601282","33.7429650074554","26.2287998477205","age","120"
"Feb 21, 2017","5.40476190476191","10.9444444444444","15.6269841269841","44.015873015873","16.0079365079365","age","120"
"Feb 22, 2017","4.77501203990368","17.8936360509116","11.3134365325077","43.252342621259","14.765572755418","age","120"
"Feb 23, 2017","6.28137931034483","15.9396168582375","10.6170114942529","37.1806896551724","21.9813026819923","age","120"
"Feb 24, 2017","6.12752298690443","19.2121383238909","13.9730286988019","30.8348818922015","21.8524280982013","age","120"
"Feb 25, 2017","4.64575635076074","14.2953313587203","18.391360585566","37.4118598989539","17.2556918059991","age","120"
"Feb 26, 2017","5.39490917019007","13.4687191945619","12.0081322463345","44.8035350821867","16.3247043067268","age","120"
"Feb 27, 2017","5.08233426704015","12.8284593837535","14.0972175536881","42.2718954248366","17.7200933706816","age","120"
"Feb 28, 2017","6.1098965002134","11.937323943662","11.6002507469057","41.1230527102006","21.2294760990183","age","120"
"Mar 1, 2017","3.89486160583395","16.3804697631638","44.386963946286","19.6873998568914","7.65030482782489","age","120"
"Mar 2, 2017","3.4510771879193","18.1761778182831","25.803192324245","34.9217918533708","9.64776081618188","age","120"
"Mar 3, 2017","3.10432265149247","12.8110711789957","41.5255964859738","24.2699710492163","10.2890386343217","age","120"
"Mar 4, 2017","4.04030241612514","11.4957949393009","39.8424695459579","26.3864355015079","10.2349975971082","age","120"
"Mar 5, 2017","4.52674257904465","6.58334003045103","53.0416130348307","20.8288519734979","7.01945238217573","age","120"
"Mar 6, 2017","4.6369055622787","8.85939671014298","48.8782215050872","21.465017256062","8.16045896642911","age","120"
"Mar 7, 2017","5.15783893985729","13.9067889908257","36.6272782874618","20.7750458715596","15.5330479102956","age","120"
"Mar 8, 2017","7.6182456140351","18.6797660818714","25.7384795321638","29.2032748538012","10.7602339181287","age","120"
"Mar 9, 2017","10.203910549116","21.2415408031846","18.1996487530734","32.1800725910315","10.1748273035944","age","120"
"Mar 10, 2017","10.5514265077645","15.5093219573854","16.5075252798844","29.3485689779704","20.0831572769953","age","120"
"Mar 11, 2017","7.73375770570891","17.9793710354686","10.3655141606361","36.2729295095149","19.6484275886715","age","120"
"Mar 12, 2017","4.93437098844673","19.9929574953644","23.6405291684496","29.0034231921267","14.4287191556126","age","120"
"Mar 13, 2017","6.31353276353276","24.418660968661","27.2952991452991","21.9482905982906","12.0242165242165","age","120"
"Mar 14, 2017","4.11635008502479","16.5876942002243","39.6539006476356","21.2269387459749","10.4151163211404","age","120"
"Mar 15, 2017","4.41612708279375","14.792238625572","28.6780195113528","32.3872485539152","11.7263662263662","age","120"
"Mar 16, 2017","6.21806298276888","10.7975638740345","20.0549613784908","34.5327985739751","20.3966131907309","age","120"
"Mar 17, 2017","6.89010475121586","9.63108866442199","25.44240553685","31.4548447437336","18.5815563037785","age","120"
"Mar 18, 2017","3.43001431997085","11.331649960034","14.687477227857","25.3971772428266","37.1536812493116","age","120"
"Mar 19, 2017","18.8414141414141","15.1010101010101","13.8","23.6505050505051","20.6070707070707","age","120"
"Mar 20, 2017","7.49968434343434","16.3318392255892","15.3173611111111","37.0081228956229","15.8429924242424","age","120"
"Mar 21, 2017","5.98583743169896","18.0285405207321","14.0005842673724","28.0766900980331","25.9083476821634","age","120"
"Mar 22, 2017","4.99598412445216","16.5693178534789","17.0010440534499","24.2233095546348","29.2103444139843","age","120"
"Mar 23, 2017","4.45908198893901","16.0027525040141","21.6824595832165","26.4258395562012","23.4298663676292","age","120"
"Mar 24, 2017","4.19239051662045","11.0976329739106","40.1044951063344","23.010814710845","13.5946666922896","age","120"
"Mar 25, 2017","7.14619454619455","9.37785917785919","37.5189255189255","24.6484737484737","13.308547008547","age","120"
"Mar 26, 2017","5.46639945903527","12.2550335481848","21.4124698919351","22.7917524798508","30.0743446209939","age","120"
"Mar 27, 2017","7.12734990903578","13.5937268378142","21.0906946971228","34.4984502392022","15.689778316825","age","120"
"Mar 28, 2017","6.5725810782247","13.2145115311888","17.7765388724171","32.8297680051643","21.6066005130051","age","120"
"Mar 29, 2017","9.94996824151521","15.6538102690459","14.2541959110326","29.9977689607689","22.1442566176374","age","120"
"Mar 30, 2017","7.91886595789035","17.6103874445338","22.9952053366687","25.103761279371","18.3717799815361","age","120"
"Mar 31, 2017","8.83092498439032","15.2774284185175","21.0021600808729","26.2189605447031","20.6705259715161","age","120"
"Apr 1, 2017","8.3268817204301","24.1415770609319","13.6347670250896","27.5720430107527","18.3247311827957","age","120"
"Apr 2, 2017","8.64431646784588","13.7506970154029","12.4103706750766","24.340851958499","32.8537638831756","age","120"
