date,hamon BEST,macron BEST,fillon BEST,le pen BEST,mélenchon BEST,query,time
"Feb 10, 2017","5.94839915966387","15.4714943977591","19.0955084033613","44.8551218487395","6.6294761904762","age","120"
"Feb 11, 2017","8.4389698437156","16.2877464230685","21.3626308606648","39.6223323794849","6.28832049306626","age","120"
"Feb 12, 2017","8.78397304314185","19.4368730396247","19.2185760441746","34.1389489990696","10.4216288739892","age","120"
"Feb 13, 2017","6.23555555555555","26.2711111111111","24.84","29.1333333333333","5.52","age","120"
"Feb 14, 2017","8.21806058476423","14.3394352335529","24.2472579444833","37.6717092548391","7.5235369823605","age","120"
"Feb 15, 2017","6.83347664647254","22.0057455540356","24.4410396716826","34.2829001367989","4.43683799101036","age","120"
"Feb 16, 2017","8.74807017543859","24.1471177944862","22.2552380952381","31.7815037593985","5.0680701754386","age","120"
"Feb 17, 2017","9.08775847808106","22.96294127378","26.2648205128205","26.0369385166805","7.64754121863799","age","120"
"Feb 18, 2017","5.5042735042735","18.7009479409479","19.1412898212898","35.4275058275058","13.2259829059829","age","120"
"Feb 19, 2017","6.79040953424965","22.3481013014026","16.3195997414059","30.7535317761475","15.7883576467943","age","120"
"Feb 20, 2017","13.6738118022329","23.5487719298246","15.7016267942584","28.0020414673046","11.0737480063796","age","120"
"Feb 21, 2017","6.98739920857945","15.8575878878247","24.5612616849229","28.5717589034811","16.0219923151918","age","120"
"Feb 22, 2017","7.55418812686364","26.3366756203948","16.22140220311","32.7920658468666","9.09566820276497","age","120"
"Feb 23, 2017","7.51517680339462","31.240744931636","13.7274540311174","24.6823290900519","14.8342951438001","age","120"
"Feb 24, 2017","6.91281834215167","25.1226334682021","13.0796721651624","22.5708957360722","24.3139802884117","age","120"
"Feb 25, 2017","9.38919019068273","24.9518682533608","20.7531435213027","20.2260395215619","16.6797585130919","age","120"
"Feb 26, 2017","10.0462181288769","25.2029007654361","16.556979014382","23.9069514840813","16.2869506072238","age","120"
"Feb 27, 2017","7.72825105243015","27.3902914001421","11.9033754305396","32.3364999179925","12.6415821988956","age","120"
"Feb 28, 2017","5.35272727272727","26.0040765436114","15.7322144522145","32.5932455141758","12.3177362172711","age","120"
"Mar 1, 2017","5.00401622718052","23.7904079332883","27.8715401479296","24.2965050095273","11.0375306820743","age","120"
"Mar 2, 2017","6.91399197817108","35.2292735622586","21.1537996332026","23.2477540370078","5.4551807893599","age","120"
"Mar 3, 2017","8.52427742470296","31.8438979460256","24.4183033987289","20.7193736759694","6.49414755457308","age","120"
"Mar 4, 2017","5.34702184637068","27.3386741836974","32.095270848015","19.6583058491896","7.56072727272727","age","120"
"Mar 5, 2017","8.55996129656506","21.2934526689244","35.1429317851959","18.8683083373649","8.13534591194968","age","120"
"Mar 6, 2017","8.42242742833464","24.7149604106097","30.4813752987775","23.7527092705092","4.62852759176905","age","120"
"Mar 7, 2017","7.36539007092199","20.5849915569064","30.5829111786559","24.2604930766633","9.20621411685241","age","120"
"Mar 8, 2017","12.7529134213345","27.5153928053928","22.1206620311883","21.315056119793","8.2959756222914","age","120"
"Mar 9, 2017","15.0451776721353","27.3371515091669","19.3825671119638","24.380149247415","5.85495445931903","age","120"
"Mar 10, 2017","24.2878923698978","22.5595993230536","17.4172758259494","20.8289902702267","6.90624221087255","age","120"
"Mar 11, 2017","9.26859190416359","31.7507225180547","21.9503980995814","23.6801189534402","5.35016852476017","age","120"
"Mar 12, 2017","8.07569958284536","27.6357398674099","19.8927570845742","26.6212221878208","9.77458127734974","age","120"
"Mar 13, 2017","9.72006567416324","27.1463577235772","22.2533730334706","24.4788045612924","8.40139900749658","age","120"
"Mar 14, 2017","6.30766968880176","24.8219063954913","23.576525361431","26.3134525851507","10.9804459691252","age","120"
"Mar 15, 2017","4.86572918729781","21.6546944703807","23.5211328976035","32.8247781267389","9.13366531797903","age","120"
"Mar 16, 2017","10.3037237237237","23.7695748379959","17.4492460881935","28.8625098782993","11.6149454717876","age","120"
"Mar 17, 2017","8.58273765670577","25.2597317808006","21.6087282049439","23.3948572352698","13.1539451222799","age","120"
"Mar 18, 2017","13.9806128342314","19.5411321185812","13.0956639566396","29.4434566490864","15.9391344414615","age","120"
"Mar 19, 2017","12.7024483562415","25.495780081987","16.7205433646813","24.0171690378587","13.0640591592316","age","120"
"Mar 20, 2017","11.1995303119831","24.1528531586393","17.2446579553498","21.4286929517118","17.9742656223159","age","120"
"Mar 21, 2017","7.60283508565547","29.6555991990208","13.9995640458963","20.3903365236985","20.3516651457289","age","120"
"Mar 22, 2017","5.96778179626281","25.7351115129596","21.1964737793852","20.4569620253165","18.6436708860759","age","120"
"Mar 23, 2017","6.48376400512136","23.9950818935402","33.3072844123472","14.9716989979176","13.2421706910735","age","120"
"Mar 24, 2017","4.96085060459254","21.1667979046044","40.5078438693922","16.4119136633975","8.9525939580133","age","120"
"Mar 25, 2017","6.81652297780668","21.8094632244568","29.0080279042025","17.8267604957207","16.5392253978133","age","120"
"Mar 26, 2017","8.6392150142744","21.7911654385865","22.3327643732423","16.7476605996257","22.4891945742711","age","120"
"Mar 27, 2017","7.92963455327949","20.8295644584097","20.1607745348829","25.9726088182569","17.107417635171","age","120"
"Mar 28, 2017","5.61036617947509","19.4416551215561","17.7899448736082","37.8359829059829","11.3220509193776","age","120"
"Mar 29, 2017","8.25359802513802","23.3737540646148","16.5688112034326","27.0345846555574","16.7692520512572","age","120"
"Mar 30, 2017","8.76946974177016","20.1056124820051","20.5713419572083","25.665012241192","16.8885635778244","age","120"
"Mar 31, 2017","11.6395094273305","24.8436782907785","16.2675441239236","21.7638171273631","17.4854510306043","age","120"
"Apr 1, 2017","10.8874220769719","23.8005554200608","19.8936107181764","23.201260751508","14.2171510332829","age","120"
"Apr 2, 2017","4.83063403143219","27.8629016709583","19.2694581605694","18.3897834551888","21.6472226818513","age","120"
"Apr 3, 2017","7.61163535882215","20.0773360942903","21.6098825162591","22.8155829410143","19.8855630896141","age","120"
"Apr 4, 2017","15.5377519589435","21.1322436680755","18.2054520519604","20.23649607462","16.8880562464005","age","120"
"Apr 5, 2017","8.11655816026654","21.2342522971014","21.4719195528049","22.2999315386587","18.8773384511684","age","120"
"Apr 6, 2017","5.69192505373329","31.9499359872909","19.3037259757655","15.0198246269819","20.0345883562284","age","120"
"Apr 7, 2017","7.60391543835926","34.6054541356773","17.035568176696","11.1578857786793","21.5971764705882","age","120"
"Apr 8, 2017","6.46757788900404","25.4866756333649","14.0632831345225","20.611353162966","25.3711101801424","age","120"
"Apr 9, 2017","8.43354508500495","19.6672110104628","16.6706994671098","13.5898203153649","33.6387241220576","age","120"
"Apr 10, 2017","6.05531874030976","17.9854150379645","18.8305334215065","18.1555306892508","30.9732021109685","age","120"
"Apr 11, 2017","7.08329756247041","21.1508239493715","15.749737575016","20.0256784351863","27.9904624779557","age","120"
"Apr 12, 2017","9.53422025129341","19.338229120473","12.9883340724316","16.6295994087214","33.5096171470806","age","120"
"Apr 13, 2017","5.63225045183233","19.8061487950686","11.7568582095411","21.2778119054774","33.5269306380805","age","120"
"Apr 14, 2017","5.07874589565162","18.1541568666357","15.9338825151387","21.8171654647649","31.0160492578091","age","120"
"Apr 15, 2017","6.46196462434865","20.7092982618644","16.2054309687747","27.3488312631887","21.2744748818235","age","120"
"Apr 16, 2017","5.23961904761905","22.0186666666667","18.584","15.0003809523809","31.1573333333333","age","120"
"Apr 17, 2017","7.88055811753358","26.4500762353789","14.8026034711898","19.4078675895184","23.4588945863794","age","120"
"Apr 18, 2017","7.43802995971494","25.0540738245507","16.7330607154939","21.6784991962062","21.0963363040342","age","120"
"Apr 19, 2017","8.64737665982622","24.1260616562028","15.4985207225146","18.2945037256774","25.4335372357789","age","120"
