date,hamon WEB_BEST_TOPIC0,macron WEB_BEST_TOPIC0,fillon WEB_BEST_TOPIC0,le pen WEB_BEST_TOPIC0,mélenchon WEB_BEST_TOPIC0,query,time
"Mar 20, 2017","8.64812938618176","21.8896121288325","18.5007814917562","26.570584364987","16.3908926282425","age","120"
"Mar 21, 2017","7.97928906507521","24.6608377200127","13.3404014876671","20.1379934677481","25.8814782594969","age","120"
"Mar 22, 2017","6.01622604497918","22.9448883118224","18.3123920543369","19.2879335648383","25.4385600240233","age","120"
"Mar 23, 2017","6.20225294310314","20.6856727643869","25.6756657930511","18.6591634570465","20.7772450424123","age","120"
"Mar 24, 2017","3.72764934738828","16.235449270559","40.3363180240874","18.1720616036749","13.5285217542904","age","120"
"Mar 25, 2017","9.85347918160541","17.8334342498219","29.737246093852","18.3563916883117","16.219448786409","age","120"
"Mar 26, 2017","6.06702300625474","25.5438787300434","22.9866172754437","15.4642147285732","21.9382662596849","age","120"
"Mar 27, 2017","8.21073210890735","21.5118755589472","18.8883573693489","27.5475564089835","15.841478553813","age","120"
"Mar 28, 2017","6.03553967228106","18.0041694383469","18.4829367435077","30.8619707403835","14.7820500721475","age","120"
"Mar 29, 2017","6.68568043539159","21.8780424418478","16.3846907816012","26.1739625159069","17.0442904919191","age","120"
"Mar 30, 2017","10.9878861460235","21.0602622725001","19.1587906031354","20.4664477869548","20.3266131913862","age","120"
"Mar 31, 2017","9.72338703753617","21.7905322459478","17.8606575775408","20.9141866048628","17.8779032007792","age","120"
"Apr 1, 2017","7.54019078847842","28.5159396735545","16.4963405883948","23.1667928101706","16.2807361394016","age","120"
"Apr 2, 2017","6.77931828710941","24.295641007374","12.9815517275614","20.6343246517907","23.4758309928312","age","120"
"Apr 3, 2017","11.2336234246027","18.9745915518302","18.5076191242225","24.6642070925657","18.6199588067788","age","120"
"Apr 4, 2017","9.5078369563612","20.4571941980198","16.4465824223987","24.5009667771986","17.2540863126883","age","120"
"Apr 5, 2017","8.69553200239891","24.8125000930482","16.748759545619","21.9859241173922","19.7572842415417","age","120"
"Apr 6, 2017","6.43135826889339","25.5228804374822","21.7720464084553","14.3816758738902","20.0587056779457","age","120"
"Apr 7, 2017","5.3974912401594","32.6361337537965","20.8079976379362","13.1315086463213","20.0268687217866","age","120"
"Apr 8, 2017","5.96918125555525","18.4318448622783","11.4385784501842","21.37765231529","34.7827431166922","age","120"
"Apr 9, 2017","4.76075170017493","18.5882335738009","18.2482689310999","13.7754511375153","36.627294657409","age","120"
"Apr 10, 2017","6.56015632414883","16.8422715277899","15.7990823838","19.7457341884394","33.0527555758218","age","120"
"Apr 11, 2017","7.72009285943966","19.427978969263","16.1641588783189","18.4899732046335","30.197796088345","age","120"
"Apr 12, 2017","5.5792021453216","20.1081224685066","10.7914510579838","14.1611548877683","37.5267361070864","age","120"
"Apr 13, 2017","5.27457466329092","19.618603251717","14.6250732560202","17.7378564656674","34.7438923633045","age","120"
"Apr 14, 2017","5.64855227852808","15.2108459926396","16.6756814407002","21.5039190171838","29.127667937615","age","120"
"Apr 15, 2017","4.74903087451074","20.4276508826508","14.863705744333","19.7564743681109","32.2031381303945","age","120"
"Apr 16, 2017","3.33687714534731","22.7424871845383","14.8486646941757","15.8140604190486","35.2579105568901","age","120"
"Apr 17, 2017","4.88919945409961","26.5464323405834","15.2392259022847","19.5702725311637","25.7548697718686","age","120"
"Apr 18, 2017","6.37880966337479","21.1699712537537","13.9319015121896","20.0152872504176","30.5040303202643","age","120"
"Apr 19, 2017","6.4121998959417","21.346777848755","16.5280032374502","20.1698529403697","27.5431660774833","age","120"
