date,hamon chomage,macron chomage,melenchon chomage,marine chomage,mélenchon chomage,query,time
Dec 22, 2016;0;0;0;0;0;age;120
Dec 23, 2016;0;0;0;0;0;age;120
Dec 24, 2016;0;0;0;0;0;age;120
Dec 25, 2016;0;0;0;0;0;age;120
Dec 26, 2016;0;17;0;0;0;age;120
Dec 27, 2016;0;0;0;0;0;age;120
Dec 28, 2016;0;17;0;0;0;age;120
Dec 29, 2016;0;0;0;0;0;age;120
Dec 30, 2016;0;18;0;0;0;age;120
Dec 31, 2016;0;21;0;0;0;age;120
Jan 1, 2017;0;0;0;0;0;age;120
Jan 2, 2017;0;0;0;0;15;age;120
Jan 3, 2017;0;0;0;0;0;age;120
Jan 4, 2017;0;0;0;0;0;age;120
Jan 5, 2017;0;0;0;0;0;age;120
Jan 6, 2017;0;0;0;0;0;age;120
Jan 7, 2017;0;18;0;0;0;age;120
Jan 8, 2017;0;26;0;0;0;age;120
Jan 9, 2017;0;15;0;0;15;age;120
Jan 10, 2017;0;15;0;0;0;age;120
Jan 11, 2017;0;0;0;0;0;age;120
Jan 12, 2017;0;15;0;0;0;age;120
Jan 13, 2017;0;23;0;0;0;age;120
Jan 14, 2017;0;17;0;0;0;age;120
Jan 15, 2017;0;0;0;0;0;age;120
Jan 16, 2017;0;29;0;0;15;age;120
Jan 17, 2017;0;0;0;0;15;age;120
Jan 18, 2017;0;15;0;0;0;age;120
Jan 19, 2017;0;0;0;0;0;age;120
Jan 20, 2017;0;16;0;0;0;age;120
Jan 21, 2017;0;0;0;0;0;age;120
Jan 22, 2017;0;17;0;0;0;age;120
Jan 23, 2017;0;15;0;0;0;age;120
Jan 24, 2017;0;30;0;0;0;age;120
Jan 25, 2017;0;29;0;0;0;age;120
Jan 26, 2017;0;0;0;0;0;age;120
Jan 27, 2017;0;16;0;0;0;age;120
Jan 28, 2017;0;18;0;0;0;age;120
Jan 29, 2017;0;17;0;0;17;age;120
Jan 30, 2017;0;29;0;0;15;age;120
Jan 31, 2017;0;30;0;0;0;age;120
Feb 1, 2017;0;22;0;0;0;age;120
Feb 2, 2017;0;46;0;0;0;age;120
Feb 3, 2017;0;0;0;0;0;age;120
Feb 4, 2017;0;18;0;0;0;age;120
Feb 5, 2017;0;25;0;0;0;age;120
Feb 6, 2017;0;0;0;0;0;age;120
Feb 7, 2017;0;0;0;0;15;age;120
Feb 8, 2017;0;15;0;0;15;age;120
Feb 9, 2017;0;31;0;0;0;age;120
Feb 10, 2017;0;32;0;0;16;age;120
Feb 11, 2017;0;18;0;0;18;age;120
Feb 12, 2017;0;71;0;0;18;age;120
Feb 13, 2017;0;0;0;0;0;age;120
Feb 14, 2017;0;0;0;0;0;age;120
Feb 15, 2017;0;24;0;0;0;age;120
Feb 16, 2017;0;0;0;0;0;age;120
Feb 17, 2017;0;17;0;0;0;age;120
Feb 18, 2017;0;29;0;0;0;age;120
Feb 19, 2017;0;0;0;0;0;age;120
Feb 20, 2017;0;0;0;0;0;age;120
Feb 21, 2017;0;15;0;0;0;age;120
Feb 22, 2017;0;15;0;0;0;age;120
Feb 23, 2017;0;16;0;0;0;age;120
Feb 24, 2017;0;98;0;0;0;age;120
Feb 25, 2017;0;47;0;0;0;age;120
Feb 26, 2017;0;36;0;0;0;age;120
Feb 27, 2017;0;59;0;0;0;age;120
Feb 28, 2017;0;45;0;0;0;age;120
Mar 1, 2017;0;29;0;0;0;age;120
Mar 2, 2017;0;100;0;0;0;age;120
Mar 3, 2017;0;31;0;0;0;age;120
Mar 4, 2017;0;26;0;0;17;age;120
Mar 5, 2017;0;33;0;0;0;age;120
Mar 6, 2017;0;36;0;0;0;age;120
Mar 7, 2017;0;15;0;0;0;age;120
Mar 8, 2017;0;44;0;0;0;age;120
Mar 9, 2017;0;46;0;0;15;age;120
Mar 10, 2017;0;48;0;0;0;age;120
Mar 11, 2017;0;38;0;0;0;age;120
Mar 12, 2017;0;26;0;0;0;age;120
Mar 13, 2017;0;15;0;0;0;age;120
Mar 14, 2017;0;30;0;0;0;age;120
Mar 15, 2017;0;23;0;0;15;age;120
Mar 16, 2017;0;0;0;0;0;age;120
Mar 17, 2017;0;24;0;0;16;age;120
Mar 18, 2017;0;26;0;0;0;age;120
Mar 19, 2017;0;77;0;0;17;age;120
Mar 20, 2017;0;22;0;0;0;age;120
