date,hamon immigration,macron immigration,fillon immigration,le pen immigration,mélenchon immigration,query,time
Dec 22, 2016;0;2;0;0;0;age;120
Dec 23, 2016;0;2;2;2;0;age;120
Dec 24, 2016;0;0;3;0;0;age;120
Dec 25, 2016;0;3;0;3;0;age;120
Dec 26, 2016;0;2;0;0;2;age;120
Dec 27, 2016;0;0;0;2;0;age;120
Dec 28, 2016;0;3;2;2;0;age;120
Dec 29, 2016;0;2;0;0;0;age;120
Dec 30, 2016;0;0;0;0;2;age;120
Dec 31, 2016;0;0;0;0;0;age;120
Jan 1, 2017;0;0;0;0;0;age;120
Jan 2, 2017;0;2;0;0;0;age;120
Jan 3, 2017;0;0;0;0;0;age;120
Jan 4, 2017;0;0;2;0;0;age;120
Jan 5, 2017;0;2;0;0;0;age;120
Jan 6, 2017;0;2;2;0;0;age;120
Jan 7, 2017;2;3;0;0;2;age;120
Jan 8, 2017;0;2;0;2;0;age;120
Jan 9, 2017;0;0;0;0;2;age;120
Jan 10, 2017;0;3;2;0;0;age;120
Jan 11, 2017;0;3;2;2;0;age;120
Jan 12, 2017;0;0;9;0;2;age;120
Jan 13, 2017;0;0;3;0;0;age;120
Jan 14, 2017;0;2;2;0;4;age;120
Jan 15, 2017;0;2;2;2;2;age;120
Jan 16, 2017;0;2;2;0;0;age;120
Jan 17, 2017;2;3;2;0;0;age;120
Jan 18, 2017;0;2;2;0;0;age;120
Jan 19, 2017;0;3;2;0;0;age;120
Jan 20, 2017;0;3;4;2;0;age;120
Jan 21, 2017;0;2;2;2;4;age;120
Jan 22, 2017;6;4;0;0;2;age;120
Jan 23, 2017;3;3;2;2;2;age;120
Jan 24, 2017;4;2;0;0;2;age;120
Jan 25, 2017;2;3;2;2;2;age;120
Jan 26, 2017;0;4;4;2;0;age;120
Jan 27, 2017;6;3;2;0;2;age;120
Jan 28, 2017;3;2;2;2;2;age;120
Jan 29, 2017;5;6;9;4;2;age;120
Jan 30, 2017;5;8;3;5;3;age;120
Jan 31, 2017;3;4;3;2;0;age;120
Feb 1, 2017;2;7;18;2;3;age;120
Feb 2, 2017;4;2;5;2;2;age;120
Feb 3, 2017;2;2;2;0;2;age;120
Feb 4, 2017;2;7;2;2;2;age;120
