date,hamon 2017,macron 2017,melenchon 2017,marine 2017,mélenchon 2017,query,time
Dec 22, 2016;1;5;1;3;1;age;120
Dec 23, 2016;1;3;0;3;2;age;120
Dec 24, 2016;1;3;1;4;1;age;120
Dec 25, 2016;1;2;0;4;1;age;120
Dec 26, 2016;1;3;1;3;2;age;120
Dec 27, 2016;1;2;0;3;1;age;120
Dec 28, 2016;1;2;1;3;1;age;120
Dec 29, 2016;0;3;1;5;1;age;120
Dec 30, 2016;2;2;0;4;1;age;120
Dec 31, 2016;1;5;0;6;4;age;120
Jan 1, 2017;1;4;1;8;2;age;120
Jan 2, 2017;1;5;0;4;2;age;120
Jan 3, 2017;2;7;2;7;1;age;120
Jan 4, 2017;3;4;1;6;2;age;120
Jan 5, 2017;2;8;1;8;2;age;120
Jan 6, 2017;2;6;2;5;3;age;120
Jan 7, 2017;2;7;2;5;2;age;120
Jan 8, 2017;2;7;3;5;5;age;120
Jan 9, 2017;2;6;3;6;4;age;120
Jan 10, 2017;2;6;2;3;3;age;120
Jan 11, 2017;3;6;1;6;3;age;120
Jan 12, 2017;3;7;2;7;4;age;120
Jan 13, 2017;4;7;1;5;3;age;120
Jan 14, 2017;2;11;1;5;2;age;120
Jan 15, 2017;3;9;3;7;4;age;120
Jan 16, 2017;2;13;1;5;4;age;120
Jan 17, 2017;4;11;3;7;2;age;120
Jan 18, 2017;3;9;1;5;4;age;120
Jan 19, 2017;5;8;0;5;3;age;120
Jan 20, 2017;6;7;2;5;2;age;120
Jan 21, 2017;4;8;1;6;4;age;120
Jan 22, 2017;40;18;3;8;6;age;120
Jan 23, 2017;30;19;2;7;4;age;120
Jan 24, 2017;11;10;1;6;3;age;120
Jan 25, 2017;14;13;1;7;3;age;120
Jan 26, 2017;15;13;2;8;3;age;120
Jan 27, 2017;10;12;3;8;4;age;120
Jan 28, 2017;9;9;2;12;2;age;120
Jan 29, 2017;66;33;3;19;8;age;120
Jan 30, 2017;38;35;4;25;9;age;120
Jan 31, 2017;12;18;5;14;7;age;120
Feb 1, 2017;11;25;2;15;6;age;120
Feb 2, 2017;7;21;2;14;4;age;120
Feb 3, 2017;9;13;3;12;4;age;120
Feb 4, 2017;9;30;6;32;8;age;120
Feb 5, 2017;16;32;8;45;15;age;120
Feb 6, 2017;6;18;5;25;6;age;120
Feb 7, 2017;7;22;2;19;4;age;120
Feb 8, 2017;7;19;3;14;4;age;120
Feb 9, 2017;6;17;4;25;4;age;120
Feb 10, 2017;6;15;1;34;2;age;120
