date,hamon youtube,macron youtube,melenchon youtube,marine youtube,mélenchon youtube,query,time
Dec 22, 2016;0;9;3;9;5;age;120
Dec 23, 2016;3;8;4;11;4;age;120
Dec 24, 2016;3;14;7;7;9;age;120
Dec 25, 2016;3;5;3;9;7;age;120
Dec 26, 2016;0;5;3;12;3;age;120
Dec 27, 2016;3;8;3;12;12;age;120
Dec 28, 2016;3;3;8;11;17;age;120
Dec 29, 2016;5;3;4;3;7;age;120
Dec 30, 2016;0;8;10;8;10;age;120
Dec 31, 2016;0;0;3;7;5;age;120
Jan 1, 2017;3;11;10;9;5;age;120
Jan 2, 2017;0;6;12;8;12;age;120
Jan 3, 2017;2;0;0;18;8;age;120
Jan 4, 2017;7;3;3;5;10;age;120
Jan 5, 2017;0;8;7;8;11;age;120
Jan 6, 2017;2;5;6;7;16;age;120
Jan 7, 2017;0;7;4;7;6;age;120
Jan 8, 2017;0;13;7;12;19;age;120
Jan 9, 2017;7;5;6;5;18;age;120
Jan 10, 2017;2;3;5;10;13;age;120
Jan 11, 2017;5;12;11;8;11;age;120
Jan 12, 2017;2;3;10;10;9;age;120
Jan 13, 2017;2;8;5;7;18;age;120
Jan 14, 2017;8;18;16;16;16;age;120
Jan 15, 2017;6;17;4;9;27;age;120
Jan 16, 2017;2;14;9;10;15;age;120
Jan 17, 2017;4;14;11;13;11;age;120
Jan 18, 2017;9;8;5;8;6;age;120
Jan 19, 2017;4;11;7;12;10;age;120
Jan 20, 2017;9;9;5;9;9;age;120
Jan 21, 2017;7;17;6;10;4;age;120
Jan 22, 2017;25;9;15;16;27;age;120
Jan 23, 2017;28;10;9;6;16;age;120
Jan 24, 2017;14;7;10;8;9;age;120
Jan 25, 2017;25;7;8;14;10;age;120
Jan 26, 2017;25;12;12;18;5;age;120
Jan 27, 2017;9;9;16;16;20;age;120
Jan 28, 2017;14;8;15;10;10;age;120
Jan 29, 2017;51;12;12;13;9;age;120
Jan 30, 2017;30;18;12;11;28;age;120
Jan 31, 2017;15;7;9;12;20;age;120
Feb 1, 2017;9;18;9;15;13;age;120
Feb 2, 2017;11;17;7;29;17;age;120
Feb 3, 2017;6;11;14;12;12;age;120
Feb 4, 2017;3;33;11;17;19;age;120
Feb 5, 2017;25;28;45;16;79;age;120
Feb 6, 2017;6;13;7;18;18;age;120
Feb 7, 2017;9;16;19;13;10;age;120
Feb 8, 2017;5;13;7;14;10;age;120
Feb 9, 2017;5;15;10;21;17;age;120
Feb 10, 2017;0;11;3;35;9;age;120
Feb 11, 2017;3;10;9;21;10;age;120
Feb 12, 2017;4;10;8;25;15;age;120
Feb 13, 2017;5;7;7;19;12;age;120
Feb 14, 2017;2;10;6;16;6;age;120
Feb 15, 2017;2;7;11;12;11;age;120
Feb 16, 2017;2;19;10;6;10;age;120
Feb 17, 2017;3;14;6;9;8;age;120
Feb 18, 2017;9;15;8;12;11;age;120
Feb 19, 2017;6;22;75;13;97;age;120
Feb 20, 2017;8;12;25;13;18;age;120
Feb 21, 2017;7;11;7;17;10;age;120
Feb 22, 2017;4;14;10;11;7;age;120
Feb 23, 2017;7;11;12;17;10;age;120
Feb 24, 2017;3;23;9;11;30;age;120
Feb 25, 2017;7;28;15;16;19;age;120
Feb 26, 2017;5;15;14;21;10;age;120
Feb 27, 2017;5;9;6;20;10;age;120
Feb 28, 2017;2;7;9;23;15;age;120
Mar 1, 2017;5;58;7;12;10;age;120
Mar 2, 2017;7;40;10;20;14;age;120
Mar 3, 2017;2;21;9;15;9;age;120
Mar 4, 2017;9;32;11;24;12;age;120
Mar 5, 2017;8;12;10;19;15;age;120
Mar 6, 2017;8;16;8;7;8;age;120
Mar 7, 2017;3;19;8;11;7;age;120
Mar 8, 2017;9;19;6;19;6;age;120
Mar 9, 2017;9;24;6;17;9;age;120
Mar 10, 2017;13;14;13;9;13;age;120
Mar 11, 2017;4;22;15;18;22;age;120
Mar 12, 2017;5;39;5;15;27;age;120
Mar 13, 2017;5;26;7;9;15;age;120
Mar 14, 2017;6;24;7;12;7;age;120
Mar 15, 2017;2;27;6;13;16;age;120
Mar 16, 2017;4;12;5;16;25;age;120
Mar 17, 2017;11;19;14;15;14;age;120
Mar 18, 2017;5;25;34;17;49;age;120
Mar 19, 2017;36;23;17;21;21;age;120
Mar 20, 2017;9;13;5;20;19;age;120
Mar 21, 2017;7;45;21;25;37;age;120
Mar 22, 2017;8;36;20;13;29;age;120
Mar 23, 2017;10;26;22;25;30;age;120
Mar 24, 2017;5;31;15;26;21;age;120
Mar 25, 2017;9;19;16;22;19;age;120
Mar 26, 2017;9;30;16;22;47;age;120
Mar 27, 2017;6;13;5;20;27;age;120
Mar 28, 2017;10;21;6;19;19;age;120
Mar 29, 2017;18;39;17;29;19;age;120
Mar 30, 2017;11;16;2;15;24;age;120
Mar 31, 2017;18;23;15;13;26;age;120
Apr 1, 2017;10;48;17;25;20;age;120
Apr 2, 2017;10;28;34;20;44;age;120
Apr 3, 2017;5;18;13;18;31;age;120
Apr 4, 2017;5;31;8;22;22;age;120
Apr 5, 2017;17;23;22;21;28;age;120
Apr 6, 2017;9;37;10;11;39;age;120
Apr 7, 2017;4;53;12;15;26;age;120
Apr 8, 2017;5;29;30;27;40;age;120
Apr 9, 2017;13;32;43;26;74;age;120
Apr 10, 2017;4;20;30;16;46;age;120
Apr 11, 2017;15;26;22;16;33;age;120
Apr 12, 2017;11;39;29;19;58;age;120
Apr 13, 2017;6;22;19;19;39;age;120
Apr 14, 2017;9;28;16;41;43;age;120
Apr 15, 2017;9;40;33;22;39;age;120
Apr 16, 2017;3;37;56;14;100;age;120
Apr 17, 2017;7;77;49;33;53;age;120
Apr 18, 2017;17;34;38;37;79;age;120
Apr 19, 2017;10;42;27;30;35;age;120
