date,le pen,macron,melenchon,marine,mélenchon,query,time
Dec 22, 2016;4;7;1;12;1;nom;120
Dec 23, 2016;3;7;1;12;2;nom;120
Dec 24, 2016;4;8;1;12;2;nom;120
Dec 25, 2016;3;7;1;13;2;nom;120
Dec 26, 2016;3;5;1;11;1;nom;120
Dec 27, 2016;3;5;1;12;2;nom;120
Dec 28, 2016;3;5;1;12;2;nom;120
Dec 29, 2016;2;4;1;12;1;nom;120
Dec 30, 2016;3;4;1;12;2;nom;120
Dec 31, 2016;5;6;1;12;2;nom;120
Jan 1, 2017;4;7;1;11;1;nom;120
Jan 2, 2017;3;6;1;11;2;nom;120
Jan 3, 2017;5;5;1;13;1;nom;120
Jan 4, 2017;4;5;1;13;2;nom;120
Jan 5, 2017;4;9;1;12;2;nom;120
Jan 6, 2017;4;10;1;12;2;nom;120
Jan 7, 2017;4;12;1;11;2;nom;120
Jan 8, 2017;4;13;3;12;4;nom;120
Jan 9, 2017;3;9;3;11;4;nom;120
Jan 10, 2017;3;9;2;12;2;nom;120
Jan 11, 2017;3;13;2;13;2;nom;120
Jan 12, 2017;6;11;3;16;5;nom;120
Jan 13, 2017;7;11;2;16;4;nom;120
Jan 14, 2017;4;20;2;15;3;nom;120
Jan 15, 2017;4;19;3;14;4;nom;120
Jan 16, 2017;11;17;2;18;3;nom;120
Jan 17, 2017;5;20;2;14;3;nom;120
Jan 18, 2017;4;14;2;15;2;nom;120
Jan 19, 2017;4;18;2;14;3;nom;120
Jan 20, 2017;4;13;2;13;3;nom;120
Jan 21, 2017;6;13;2;15;3;nom;120
Jan 22, 2017;7;26;3;15;6;nom;120
Jan 23, 2017;5;22;3;14;5;nom;120
Jan 24, 2017;4;16;2;13;4;nom;120
Jan 25, 2017;5;21;2;14;4;nom;120
Jan 26, 2017;5;18;3;14;4;nom;120
Jan 27, 2017;6;18;4;16;5;nom;120
Jan 28, 2017;8;19;3;16;5;nom;120
Jan 29, 2017;10;32;4;18;7;nom;120
Jan 30, 2017;7;30;6;18;12;nom;120
Jan 31, 2017;8;22;5;22;6;nom;120
Feb 1, 2017;12;37;4;20;5;nom;120
Feb 2, 2017;11;32;3;20;5;nom;120
Feb 3, 2017;7;26;4;20;5;nom;120
Feb 4, 2017;16;59;4;25;6;nom;120
Feb 5, 2017;26;42;14;32;21;nom;120
Feb 6, 2017;13;27;6;21;8;nom;120
Feb 7, 2017;11;52;3;19;5;nom;120
Feb 8, 2017;9;38;3;17;4;nom;120
Feb 9, 2017;24;28;3;32;4;nom;120
Feb 10, 2017;30;23;3;37;3;nom;120
Feb 11, 2017;13;19;2;21;3;nom;120
Feb 12, 2017;16;23;4;23;6;nom;120
Feb 13, 2017;9;18;2;17;3;nom;120
Feb 14, 2017;8;18;2;15;3;nom;120
Feb 15, 2017;8;19;2;16;3;nom;120
Feb 16, 2017;9;26;3;18;4;nom;120
Feb 17, 2017;10;26;3;19;5;nom;120
Feb 18, 2017;10;32;3;16;5;nom;120
Feb 19, 2017;8;26;6;17;9;nom;120
Feb 20, 2017;10;17;5;18;6;nom;120
Feb 21, 2017;17;16;3;23;4;nom;120
Feb 22, 2017;14;31;3;20;4;nom;120
Feb 23, 2017;11;36;5;20;10;nom;120
Feb 24, 2017;12;47;7;20;9;nom;120
Feb 25, 2017;14;29;4;19;5;nom;120
Feb 26, 2017;20;30;4;25;6;nom;120
Feb 27, 2017;11;24;3;19;5;nom;120
Feb 28, 2017;13;23;3;20;4;nom;120
Mar 1, 2017;11;40;3;19;5;nom;120
Mar 2, 2017;17;85;3;24;4;nom;120
Mar 3, 2017;14;49;2;22;4;nom;120
Mar 4, 2017;13;36;2;22;3;nom;120
Mar 5, 2017;12;31;3;21;5;nom;120
Mar 6, 2017;9;26;3;22;4;nom;120
Mar 7, 2017;8;27;2;18;4;nom;120
Mar 8, 2017;10;42;2;18;4;nom;120
Mar 9, 2017;10;42;3;17;4;nom;120
Mar 10, 2017;11;37;3;19;5;nom;120
Mar 11, 2017;14;44;4;22;7;nom;120
Mar 12, 2017;11;53;4;20;6;nom;120
Mar 13, 2017;10;47;3;17;5;nom;120
Mar 14, 2017;10;44;3;19;5;nom;120
Mar 15, 2017;12;32;4;23;6;nom;120
Mar 16, 2017;10;27;4;19;5;nom;120
Mar 17, 2017;9;27;5;18;7;nom;120
Mar 18, 2017;11;30;14;21;19;nom;120
Mar 19, 2017;11;43;9;20;15;nom;120
Mar 20, 2017;29;67;12;37;28;nom;120
Mar 21, 2017;24;63;14;30;28;nom;120
Mar 22, 2017;16;44;12;23;25;nom;120
